"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"10/29/2002","AQS","060519000","1","1.8","ug/m3 LC","8","Hoover Wilderness","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","051","Mono","38.0880230383045","-119.178068761591"
"11/01/2002","AQS","060519000","1","4.1","ug/m3 LC","17","Hoover Wilderness","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","051","Mono","38.0880230383045","-119.178068761591"
"11/04/2002","AQS","060519000","1","2.9","ug/m3 LC","12","Hoover Wilderness","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","051","Mono","38.0880230383045","-119.178068761591"
"11/07/2002","AQS","060519000","1","1.4","ug/m3 LC","6","Hoover Wilderness","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","051","Mono","38.0880230383045","-119.178068761591"
"11/10/2002","AQS","060519000","1","0.3","ug/m3 LC","1","Hoover Wilderness","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","051","Mono","38.0880230383045","-119.178068761591"
"11/13/2002","AQS","060519000","1","0.6","ug/m3 LC","3","Hoover Wilderness","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","051","Mono","38.0880230383045","-119.178068761591"
"11/16/2002","AQS","060519000","1","1","ug/m3 LC","4","Hoover Wilderness","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","051","Mono","38.0880230383045","-119.178068761591"
"11/19/2002","AQS","060519000","1","0.3","ug/m3 LC","1","Hoover Wilderness","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","051","Mono","38.0880230383045","-119.178068761591"
"11/22/2002","AQS","060519000","1","0.4","ug/m3 LC","2","Hoover Wilderness","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","051","Mono","38.0880230383045","-119.178068761591"
"11/25/2002","AQS","060519000","1","0.9","ug/m3 LC","4","Hoover Wilderness","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","051","Mono","38.0880230383045","-119.178068761591"
"11/28/2002","AQS","060519000","1","0.6","ug/m3 LC","3","Hoover Wilderness","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","051","Mono","38.0880230383045","-119.178068761591"
"12/01/2002","AQS","060519000","1","0.8","ug/m3 LC","3","Hoover Wilderness","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","051","Mono","38.0880230383045","-119.178068761591"
"12/04/2002","AQS","060519000","1","0.3","ug/m3 LC","1","Hoover Wilderness","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","051","Mono","38.0880230383045","-119.178068761591"
"12/07/2002","AQS","060519000","1","2","ug/m3 LC","8","Hoover Wilderness","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","051","Mono","38.0880230383045","-119.178068761591"
"12/10/2002","AQS","060519000","1","1.5","ug/m3 LC","6","Hoover Wilderness","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","051","Mono","38.0880230383045","-119.178068761591"
"12/13/2002","AQS","060519000","1","1.6","ug/m3 LC","7","Hoover Wilderness","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","051","Mono","38.0880230383045","-119.178068761591"
"12/16/2002","AQS","060519000","1","0.1","ug/m3 LC","0","Hoover Wilderness","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","051","Mono","38.0880230383045","-119.178068761591"
"12/19/2002","AQS","060519000","1","0.6","ug/m3 LC","3","Hoover Wilderness","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","051","Mono","38.0880230383045","-119.178068761591"
"12/22/2002","AQS","060519000","1","0.5","ug/m3 LC","2","Hoover Wilderness","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","051","Mono","38.0880230383045","-119.178068761591"
"12/25/2002","AQS","060519000","1","0.3","ug/m3 LC","1","Hoover Wilderness","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","051","Mono","38.0880230383045","-119.178068761591"
"12/28/2002","AQS","060519000","1","0.5","ug/m3 LC","2","Hoover Wilderness","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","051","Mono","38.0880230383045","-119.178068761591"
"12/31/2002","AQS","060519000","1","0.4","ug/m3 LC","2","Hoover Wilderness","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","051","Mono","38.0880230383045","-119.178068761591"
"01/02/2002","AQS","060531003","1","1.8","ug/m3 LC","8","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"01/08/2002","AQS","060531003","1","7.9","ug/m3 LC","33","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"01/14/2002","AQS","060531003","1","22.8","ug/m3 LC","74","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"01/20/2002","AQS","060531003","1","13.8","ug/m3 LC","55","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"01/26/2002","AQS","060531003","1","11.8","ug/m3 LC","49","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"02/01/2002","AQS","060531003","1","20.8","ug/m3 LC","69","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"02/07/2002","AQS","060531003","1","1.3","ug/m3 LC","5","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"02/13/2002","AQS","060531003","1","13.4","ug/m3 LC","54","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"02/19/2002","AQS","060531003","1","3.3","ug/m3 LC","14","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"02/25/2002","AQS","060531003","1","4.8","ug/m3 LC","20","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"03/03/2002","AQS","060531003","1","8.9","ug/m3 LC","37","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"03/09/2002","AQS","060531003","1","7.3","ug/m3 LC","30","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"03/15/2002","AQS","060531003","1","5.2","ug/m3 LC","22","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"03/21/2002","AQS","060531003","1","7.9","ug/m3 LC","33","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"03/27/2002","AQS","060531003","1","7.6","ug/m3 LC","32","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"04/02/2002","AQS","060531003","1","10.8","ug/m3 LC","45","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"04/08/2002","AQS","060531003","1","4.6","ug/m3 LC","19","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"04/14/2002","AQS","060531003","1","4.9","ug/m3 LC","20","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"04/20/2002","AQS","060531003","1","12","ug/m3 LC","50","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"04/26/2002","AQS","060531003","1","9","ug/m3 LC","38","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"05/02/2002","AQS","060531003","1","6.2","ug/m3 LC","26","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"05/08/2002","AQS","060531003","1","11.1","ug/m3 LC","46","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"05/14/2002","AQS","060531003","1","9","ug/m3 LC","38","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"05/20/2002","AQS","060531003","1","3.5","ug/m3 LC","15","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"05/26/2002","AQS","060531003","1","5.4","ug/m3 LC","23","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"06/01/2002","AQS","060531003","1","9.8","ug/m3 LC","41","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"06/07/2002","AQS","060531003","1","14.8","ug/m3 LC","57","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"06/13/2002","AQS","060531003","1","5.8","ug/m3 LC","24","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"06/19/2002","AQS","060531003","1","10.7","ug/m3 LC","45","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"06/25/2002","AQS","060531003","1","5.1","ug/m3 LC","21","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"07/01/2002","AQS","060531003","1","8.1","ug/m3 LC","34","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"07/13/2002","AQS","060531003","1","6.4","ug/m3 LC","27","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"07/19/2002","AQS","060531003","1","5.1","ug/m3 LC","21","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"07/25/2002","AQS","060531003","1","6.6","ug/m3 LC","28","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
"07/31/2002","AQS","060531003","1","7.5","ug/m3 LC","31","Salinas 3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.6942610009043","-121.623271"
